Name,Rating,Reviews,Category,Address,city,country,Website,Phone,Url
Tau Helga,4.3,424,Restaurant,"Alte Crivitzer Landstraße 18, 19063 Schwerin, Germany",Schwerin,Germany,https://www.tau-helga.de/,+49 385 2002070,https://www.google.com/maps/place/Tau+Helga/data=!4m7!3m6!1s0x47add721b543a4e3:0x468ed194d7536f1b!8m2!3d53.5999063!4d11.4830445!16s%2Fg%2F1w345nhn!19sChIJ46RDtSHXrUcRG29T15TRjkY?authuser=0&hl=en&rclk=1
Asia Hung,4.1,186,Vietnamese restaurant,"Schlosspark-Center, Marienpl. 5-6, 19053 Schwerin, Germany",Schwerin,Germany,http://www.asiahung.de/standorte/,+49 385 5571722,https://www.google.com/maps/place/Asia+Hung/data=!4m7!3m6!1s0x47adda1e3abf1801:0x9b56506368c5d79c!8m2!3d53.6280339!4d11.4091577!16s%2Fg%2F1hc3wc4x8!19sChIJARi_Oh7arUcRnNfFaGNQVps?authuser=0&hl=en&rclk=1
Don Pablo Mexikan Food Schwerin,4.2,83,Mexican restaurant,"Marienpl. 1-2, 19053 Schwerin, Germany",Schwerin,Germany,NA,+49 179 4321705,https://www.google.com/maps/place/Don+Pablo+Mexikan+Food+Schwerin/data=!4m7!3m6!1s0x47addb3a679c8599:0x654f1e2ed3c2ac39!8m2!3d53.6289602!4d11.4102405!16s%2Fg%2F11vjtrhq6t!19sChIJmYWcZzrbrUcROazC0y4eT2U?authuser=0&hl=en&rclk=1
Deniz-Grillhaus,4.4,493,Snack bar,"Pawlowstraße 5, 19063 Schwerin, Germany",Schwerin,Germany,NA,+49 385 34335322,https://www.google.com/maps/place/Deniz-Grillhaus/data=!4m7!3m6!1s0x47add704e3ef9fcb:0xa1efd322e9f6e069!8m2!3d53.5870343!4d11.4702931!16s%2Fg%2F11dynz4lc7!19sChIJy5_v4wTXrUcRaeD26SLT76E?authuser=0&hl=en&rclk=1
Zum weißen Haus - Gästehaus,4.9,75,NA,"Grunthalpl. 16, 19053 Schwerin, Germany",Schwerin,Germany,http://www.zwh-gaestehaus.de/,+49 385 34300666,https://www.google.com/maps/place/Zum+wei%C3%9Fen+Haus+-+G%C3%A4stehaus/data=!4m7!3m6!1s0x47adda18a21f3c07:0xf2603e294a1dd2b4!8m2!3d53.6346189!4d11.4093394!16s%2Fg%2F1q6jjl4_y!19sChIJBzwfohjarUcRtNIdSik-YPI?authuser=0&hl=en&rclk=1
Classic döner,4.7,116,Restaurant,"Dreescher Markt, 19061 Schwerin, Germany",Schwerin,Germany,https://www.classicpizzaschwerin.de/,+49 162 3711820,https://www.google.com/maps/place/Classic+d%C3%B6ner/data=!4m7!3m6!1s0x47add77cb964042d:0xdeaa2bb00e0e4408!8m2!3d53.6032166!4d11.4327856!16s%2Fg%2F11hy_z3r3t!19sChIJLQRkuXzXrUcRCEQODrArqt4?authuser=0&hl=en&rclk=1
NORDSEE Schwerin Schlosspark Center,3.9,238,Restaurant,"Schloßpark-Center, Marienpl. 5, 19053 Schwerin, Germany",Schwerin,Germany,https://www.nordsee.com/de/,+49 385 5812220,https://www.google.com/maps/place/NORDSEE+Schwerin+Schlosspark+Center/data=!4m7!3m6!1s0x47adda1e25e65527:0xf50f336276196ce1!8m2!3d53.62818!4d11.4086945!16s%2Fg%2F1v5fqy_6!19sChIJJ1XmJR7arUcR4WwZdmIzD_U?authuser=0&hl=en&rclk=1
Restaurant Haubentaucher Schwerin,4.5,13,Restaurant,"Frankenhorst 5, 19055 Schwerin, Germany",Schwerin,Germany,https://www.seehotelfrankenhorst.de/,+49 385 592220,https://www.google.com/maps/place/Restaurant+Haubentaucher+Schwerin/data=!4m7!3m6!1s0x47addbf8a506af0f:0x2c4931f051270fc6!8m2!3d53.6746174!4d11.4380916!16s%2Fg%2F11vj5ztx0v!19sChIJD68GpfjbrUcRxg8nUfAxSSw?authuser=0&hl=en&rclk=1
Hotel Elefant,4.1,669,NA,"Goethestraße 39/41, 19053 Schwerin, Germany",Schwerin,Germany,http://www.hotel-elefant.de/,+49 385 54080,https://www.google.com/maps/place/Hotel+Elefant/data=!4m7!3m6!1s0x47add9f44480da5d:0x6790090a5f93251c!8m2!3d53.6239189!4d11.4093753!16s%2Fg%2F1td7y3ph!19sChIJXdqARPTZrUcRHCWTXwoJkGc?authuser=0&hl=en&rclk=1
De Fischjung,4.8,398,Fish restaurant,"Buschstraße 13, 19053 Schwerin, Germany",Schwerin,Germany,https://de-fischjung.de/,+49 385 57276475,https://www.google.com/maps/place/De+Fischjung/data=!4m7!3m6!1s0x47addb274c992d03:0x9e96310b91824fce!8m2!3d53.6285083!4d11.4132235!16s%2Fg%2F11jr0kbntw!19sChIJAy2ZTCfbrUcRzk-CkQsxlp4?authuser=0&hl=en&rclk=1
Hotel ARTE Schwerin,4.4,567,NA,"Dorfstraße 6, 19061 Schwerin, Germany",Schwerin,Germany,http://www.hotel-arte.de/,+49 385 63450,https://www.google.com/maps/place/Hotel+ARTE+Schwerin/data=!4m7!3m6!1s0x47add9c57533af3b:0x1159a780d8b1fdc8!8m2!3d53.5966197!4d11.4047298!16s%2Fg%2F1tdzf0ss!19sChIJO68zdcXZrUcRyP2x2ICnWRE?authuser=0&hl=en&rclk=1
Asia Bistro Lyly,3.3,239,Vietnamese restaurant,"Max-Reichpietsch-Straße 2, 19061 Schwerin, Germany",Schwerin,Germany,https://www.asia-bistro-lyly.de/,+49 385 3041256,https://www.google.com/maps/place/Asia+Bistro+Lyly/data=!4m7!3m6!1s0x47add76738569a23:0x7ce7cae351d98358!8m2!3d53.6018723!4d11.4348127!16s%2Fg%2F11cr_199l2!19sChIJI5pWOGfXrUcRWIPZUePK53w?authuser=0&hl=en&rclk=1
Café Honig Schwerin,4.2,150,Coffee shop,"Mecklenburgstraße 19-23, 19053 Schwerin, Germany",Schwerin,Germany,https://www.kressmann-schwerin.de/duerfen-wir-ihnen-einen-platz-anbieten/,+49 385 5909528,https://www.google.com/maps/place/Caf%C3%A9+Honig+Schwerin/data=!4m7!3m6!1s0x47adda1e68659095:0xd1b5bccbcbee3fbc!8m2!3d53.6293922!4d11.412325!16s%2Fg%2F11bwc14thj!19sChIJlZBlaB7arUcRvD_uy8u8tdE?authuser=0&hl=en&rclk=1
Asia Bistro - Van Hoan Phan Bistro,3.9,33,Restaurant,"Hamburger Allee 139, 19063 Schwerin, Germany",Schwerin,Germany,NA,+49 385 20096224,https://www.google.com/maps/place/Asia+Bistro+-+Van+Hoan+Phan+Bistro/data=!4m7!3m6!1s0x47add7cc284aa3f5:0xc52660894e99982d!8m2!3d53.5924208!4d11.4673971!16s%2Fg%2F11fk18rdtv!19sChIJ9aNKKMzXrUcRLZiZTolgJsU?authuser=0&hl=en&rclk=1
Wirtshaus Lautenschlager,4.1,"1,830",German restaurant,"Lautenschlagerstraße 24, 70173 Stuttgart, Germany",Stuttgart,Germany,https://www.wirtshaus-lautenschlager.de/,+49 711 25241260,https://www.google.com/maps/place/Wirtshaus+Lautenschlager/data=!4m7!3m6!1s0x4799db2aaa591b23:0x373fe3bc31504fef!8m2!3d48.7808151!4d9.1775009!16s%2Fg%2F11j_yv6zw5!19sChIJIxtZqirbmUcR709QMbzjPzc?authuser=0&hl=en&rclk=1
Paulaner am alten Postplatz,4.3,"3,520",German restaurant,"Calwer Str. 45, 70173 Stuttgart, Germany",Stuttgart,Germany,http://paulaner-stuttgart.de/,+49 711 224150,https://www.google.com/maps/place/Paulaner+am+alten+Postplatz/data=!4m7!3m6!1s0x4799db49a9412875:0xd4286a6aed8a37e3!8m2!3d48.7748725!4d9.1729146!16s%2Fg%2F1thxk0jq!19sChIJdShBqUnbmUcR4zeK7WpqKNQ?authuser=0&hl=en&rclk=1
Carls Brauhaus,4.3,"9,194",German restaurant,"Stauffenbergstraße 1, 70173 Stuttgart, Germany",Stuttgart,Germany,https://www.carls-brauhaus.de/,+49 711 25974611,https://www.google.com/maps/place/Carls+Brauhaus/data=!4m7!3m6!1s0x4799db34ff6c6b77:0x90c6c1bff759b0aa!8m2!3d48.7794633!4d9.1799805!16s%2Fg%2F11bbrkxbmw!19sChIJd2ts_zTbmUcRqrBZ97_BxpA?authuser=0&hl=en&rclk=1
Terrazza,4.2,497,Italian restaurant,"Königstraße 28, 70173 Stuttgart, Germany",Stuttgart,Germany,https://mapszen.pw/terrazza-1hkqoyk,+49 711 290080,https://www.google.com/maps/place/Terrazza/data=!4m7!3m6!1s0x4799db344ca6ce5f:0x89a1aa72d465178c!8m2!3d48.7793654!4d9.1788405!16s%2Fg%2F1tfb5jn6!19sChIJX86mTDTbmUcRjBdl1HKqoYk?authuser=0&hl=en&rclk=1
Der Zauberlehrling,4.5,397,NA,"Rosenstraße 38, 70182 Stuttgart, Germany",Stuttgart,Germany,https://www.zauberlehrling.de/,+49 711 2377770,https://www.google.com/maps/place/Der+Zauberlehrling/data=!4m10!3m9!1s0x4799c4b5040c27b3:0xdbffe7927da7693!5m2!4m1!1i2!8m2!3d48.774074!4d9.1842223!16s%2Fg%2F1tg5t00r!19sChIJsycMBLXEmUcRk3baJ3n-vw0?authuser=0&hl=en&rclk=1
Platzhirsch,4.3,"1,064",Restaurant,"Geißstraße 12, 70173 Stuttgart, Germany",Stuttgart,Germany,https://platzhirsch-stuttgart.de/,+49 711 76162508,https://www.google.com/maps/place/Platzhirsch/data=!4m7!3m6!1s0x4799db4bb9f7dc07:0xaba291b8793796b6!8m2!3d48.7736195!4d9.1770427!16s%2Fg%2F1thkw731!19sChIJB9z3uUvbmUcRtpY3ebiRoqs?authuser=0&hl=en&rclk=1
Trattoria Santa Lucia,4.1,644,Italian restaurant,"Steinstraße 3, 70173 Stuttgart, Germany",Stuttgart,Germany,https://www.santaluciastuttgart.de/,+49 711 6647674,https://www.google.com/maps/place/Trattoria+Santa+Lucia/data=!4m7!3m6!1s0x4799db4bb6b1bcbd:0x92614924eecebeb2!8m2!3d48.7738932!4d9.1772195!16s%2Fg%2F1w664ccj!19sChIJvbyxtkvbmUcRsr7O7iRJYZI?authuser=0&hl=en&rclk=1
Viet Wok,4.6,658,Vietnamese restaurant,"Kronenstraße 45, 70174 Stuttgart, Germany",Stuttgart,Germany,http://www.vietwokstuttgart.de/,+49 711 39160460,https://www.google.com/maps/place/Viet+Wok/data=!4m7!3m6!1s0x4799db30ff31c08f:0xbaca3cc512ea8980!8m2!3d48.7844816!4d9.1750442!16s%2Fg%2F11bxgbfwwd!19sChIJj8Ax_zDbmUcRgInqEsU8yro?authuser=0&hl=en&rclk=1
Valle,4.5,"2,872",Italian restaurant,"Geschwister-Scholl-Straße 3, 70174 Stuttgart, Germany",Stuttgart,Germany,http://www.ristorante-valle.de/,+49 711 2202727,https://www.google.com/maps/place/Valle/data=!4m7!3m6!1s0x4799db31366a6a1b:0x6403c393e865f206!8m2!3d48.7823164!4d9.1759419!16s%2Fg%2F1tffc4hh!19sChIJG2pqNjHbmUcRBvJl6JPDA2Q?authuser=0&hl=en&rclk=1
Mauritius Stuttgart-Mitte,4.1,"2,563",Restaurant,"Börsenplatz 1, 70174 Stuttgart, Germany",Stuttgart,Germany,https://www.my-mauritius.com/restaurants/stuttgart-mitte/,+49 711 2260874,https://www.google.com/maps/place/Mauritius+Stuttgart-Mitte/data=!4m7!3m6!1s0x4799db4915582039:0x4deaafc1ef7e0a4!8m2!3d48.780051!4d9.1758928!16s%2Fg%2F1tgr_xd6!19sChIJOSBYFUnbmUcRpOD3Hvyq3gQ?authuser=0&hl=en&rclk=1
Brenner,4.7,267,Restaurant,"Brennerstraße 5, 70182 Stuttgart, Germany",Stuttgart,Germany,http://www.brenner-stuttgart.com/,+49 711 4116727,https://www.google.com/maps/place/Brenner/data=!4m7!3m6!1s0x4799c4b524307b19:0xe1a37ba571dc7288!8m2!3d48.7741411!4d9.1825573!16s%2Fg%2F1ts3dld6!19sChIJGXswJLXEmUcRiHLccaV7o-E?authuser=0&hl=en&rclk=1
Wilma Wunder Stuttgart,4.2,"1,982",German restaurant,"Rotebühlpl. 21, 70178 Stuttgart, Germany",Stuttgart,Germany,https://stuttgart.wilma-wunder.de/,+49 711 99885860,https://www.google.com/maps/place/Wilma+Wunder+Stuttgart/data=!4m7!3m6!1s0x4799dbaa7bae7f3b:0xd290613f570c4291!8m2!3d48.77445!4d9.1722868!16s%2Fg%2F11h4fhr8lw!19sChIJO3-ue6rbmUcRkUIMVz9hkNI?authuser=0&hl=en&rclk=1
(Karls) Kitchen,4.2,435,Restaurant,"Marktstraße 1-3, 70173 Stuttgart, Germany",Stuttgart,Germany,https://www.karls-kitchen.de/,+49 711 2111377,https://www.google.com/maps/place/%28Karls%29+Kitchen/data=!4m7!3m6!1s0x4799db4adb83231d:0x11450c71357f1afe!8m2!3d48.7748133!4d9.1796752!16s%2Fg%2F1tdkwn3f!19sChIJHSOD20rbmUcR_hp_NXEMRRE?authuser=0&hl=en&rclk=1
Trollinger Stuttgart,4.4,"1,852",Steak house,"Rotebühlstraße 50, 70178 Stuttgart, Germany",Stuttgart,Germany,https://www.trollinger-stuttgart.de/,+49 711 621441,https://www.google.com/maps/place/Trollinger+Stuttgart/data=!4m7!3m6!1s0x4799db460d59e815:0x3ef7294babfe151e!8m2!3d48.7729679!4d9.1663983!16s%2Fg%2F1tdvt8j4!19sChIJFehZDUbbmUcRHhX-q0sp9z4?authuser=0&hl=en&rclk=1
Hegel Eins,4.6,205,Fine dining restaurant,"Hegelpl. 1, 70174 Stuttgart, Germany",Stuttgart,Germany,https://hegeleins.de/,+49 711 6744360,https://www.google.com/maps/place/Hegel+Eins/data=!4m7!3m6!1s0x4799db3a1fcd33eb:0xe83f6be8cf9c38b7!8m2!3d48.7828159!4d9.1702043!16s%2Fg%2F1td6lmgb!19sChIJ6zPNHzrbmUcRtzicz-hrP-g?authuser=0&hl=en&rclk=1
minmin City Stuttgart,4.6,523,Takeout Restaurant,"Königstraße 4, 70173 Stuttgart, Germany",Stuttgart,Germany,https://min-min-city.de/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,+49 711 30006305,https://www.google.com/maps/place/minmin+City+Stuttgart/data=!4m7!3m6!1s0x4799db33101c7c53:0xcb6e6aa3208c3815!8m2!3d48.7822511!4d9.1814257!16s%2Fg%2F11f0101ct0!19sChIJU3wcEDPbmUcRFTiMIKNqbss?authuser=0&hl=en&rclk=1
Alte Kanzlei,4.4,"3,036",German restaurant,"Schillerpl. 5, 70173 Stuttgart, Germany",Stuttgart,Germany,https://www.alte-kanzlei-stuttgart.de/,+49 711 294457,https://www.google.com/maps/place/Alte+Kanzlei/data=!4m7!3m6!1s0x4799db3590f66031:0x9cd8cf5a853d3137!8m2!3d48.7774891!4d9.1786788!16s%2Fg%2F11dylytvmj!19sChIJMWD2kDXbmUcRNzE9hVrP2Jw?authuser=0&hl=en&rclk=1
Wirtshaus zum Hotzenplotz,4.4,"1,442",Restaurant,"Silberburgstraße 88, 70176 Stuttgart, Germany",Stuttgart,Germany,http://www.zumhotzenplotz.de/,+49 711 626446,https://www.google.com/maps/place/Wirtshaus+zum+Hotzenplotz/data=!4m7!3m6!1s0x4799db3f4fdcf059:0xbf98c030c0cf3056!8m2!3d48.77856!4d9.16307!16s%2Fg%2F1td_g66v!19sChIJWfDcTz_bmUcRVjDPwDDAmL8?authuser=0&hl=en&rclk=1
Plenum - Stuttgart,4.3,718,Restaurant,"Konrad-Adenauer-Straße 3, 70173 Stuttgart, Germany",Stuttgart,Germany,https://www.restaurant-plenum-stuttgart.de/,+49 711 30000016,https://www.google.com/maps/place/Plenum+-+Stuttgart/data=!4m7!3m6!1s0x4799c4cb247f6237:0x653753767df8038f!8m2!3d48.778697!4d9.183194!16s%2Fg%2F1tf4c_dk!19sChIJN2J_JMvEmUcRjwP4fXZTN2U?authuser=0&hl=en&rclk=1
Ochs'n Willi,4.4,"5,278",Restaurant,"Kleiner Schloßplatz 4, 70173 Stuttgart, Germany",Stuttgart,Germany,http://www.ochsn-willi.de/,+49 711 2265191,https://www.google.com/maps/place/Ochs%27n+Willi/data=!4m7!3m6!1s0x4799db35e7ef0543:0xa9cbb2774e279e7a!8m2!3d48.7780759!4d9.176918!16s%2Fg%2F1w96fq4f!19sChIJQwXv5zXbmUcRep4nTneyy6k?authuser=0&hl=en&rclk=1
Speisekammer West,4.6,482,Organic restaurant,"Rosenbergstraße 89, 70193 Stuttgart, Germany",Stuttgart,Germany,https://www.speisekammer-west.de/,+49 711 93590622,https://www.google.com/maps/place/Speisekammer+West/data=!4m7!3m6!1s0x4799db6adf452327:0x1ff5d557c92b5cca!8m2!3d48.7777774!4d9.1540726!16s%2Fg%2F11xdrh99f!19sChIJJyNF32rbmUcRylwryVfV9R8?authuser=0&hl=en&rclk=1
Weinstube Kachelofen,4.5,"1,749",Swabian restaurant,"Eingang, Eberhardstraße, Töpferstraße 10, 70173 Stuttgart, Germany",Stuttgart,Germany,http://www.weinstubekachelofen.de/,+49 711 242378,https://www.google.com/maps/place/Weinstube+Kachelofen/data=!4m7!3m6!1s0x4799db4ba7a7532f:0x24cea3ac59ed755a!8m2!3d48.7735284!4d9.1775546!16s%2Fg%2F1tdl0jfv!19sChIJL1Onp0vbmUcRWnXtWayjziQ?authuser=0&hl=en&rclk=1
Goldener Adler,4.6,606,German restaurant,"Böheimstraße 38, 70178 Stuttgart, Germany",Stuttgart,Germany,http://www.goldener-adler-stuttgart.de/,+49 711 6338802,https://www.google.com/maps/place/Goldener+Adler/data=!4m7!3m6!1s0x4799db59f0a9df83:0xced668c2bba86792!8m2!3d48.7623585!4d9.164331!16s%2Fg%2F1tffhr4r!19sChIJg9-p8FnbmUcRkmeou8Jo1s4?authuser=0&hl=en&rclk=1
Raman Restaurant,4.6,"2,727",Middle Eastern restaurant,"Charlottenstraße 40, 70182 Stuttgart, Germany",Stuttgart,Germany,https://raman-restaurant.de/,+49 711 56616404,https://www.google.com/maps/place/Raman+Restaurant/data=!4m7!3m6!1s0x4799c4b5a4fb10e7:0x7ff4043058eac42!8m2!3d48.7735117!4d9.1866292!16s%2Fg%2F11c6ql9pzy!19sChIJ5xD7pLXEmUcRQqyOBUNA_wc?authuser=0&hl=en&rclk=1
Marktstüble,4.1,565,Restaurant,"Sporerstraße 10, 70173 Stuttgart, Germany",Stuttgart,Germany,https://www.looss-kulinarisches.de/marktstueble,+49 711 4704400,https://www.google.com/maps/place/Marktst%C3%BCble/data=!4m7!3m6!1s0x4799db4a88417039:0x879849da11f830e9!8m2!3d48.7759969!4d9.1790678!16s%2Fg%2F11g9vvblm3!19sChIJOXBBiErbmUcR6TD4EdpJmIc?authuser=0&hl=en&rclk=1
SCHWEIZERS RESTAURANT,4.9,209,Restaurant,"Olgastraße 133, B, 70180 Stuttgart, Germany",Stuttgart,Germany,https://www.schweizers-restaurant.de/,+49 711 60197540,https://www.google.com/maps/place/SCHWEIZERS+RESTAURANT/data=!4m7!3m6!1s0x4799db529584d54d:0x742ecda12283096!8m2!3d48.76561!4d9.17724!16s%2Fg%2F11bzyqqyjw!19sChIJTdWElVLbmUcRljAoEtrsQgc?authuser=0&hl=en&rclk=1
Stuttgart,NA,NA,NA,NA,Stuttgart,NA,NA,NA,https://www.google.com/maps/place/Stuttgart/data=!4m7!3m6!1s0x4799db34c1ad8fd3:0x79d5c11c7791cfe4!8m2!3d48.7758459!4d9.1829321!16zL20vMDcyN18!19sChIJ04-twTTbmUcR5M-RdxzB1Xk?authuser=0&hl=en&rclk=1
Heaven's Kitchen – Veganes Restaurant - Stuttgart,4.6,556,Vegan restaurant,"Theodor-Heuss-Straße 26, 70174 Stuttgart, Germany",Stuttgart,Germany,https://heavenskitchen.rocks/,+49 176 26838838,https://www.google.com/maps/place/Heaven%27s+Kitchen+%E2%80%93+Veganes+Restaurant+-+Stuttgart/data=!4m7!3m6!1s0x4799dbfa21f62265:0xadf948c072cf6a78!8m2!3d48.7761906!4d9.1723531!16s%2Fg%2F11pzq60tsg!19sChIJZSL2IfrbmUcReGrPcsBI-a0?authuser=0&hl=en&rclk=1
Weinstube Zur Kiste,4.7,629,Restaurant,"Kanalstraße 2, 70182 Stuttgart, Germany",Stuttgart,Germany,http://www.zur-kiste.de/,+49 711 244002,https://www.google.com/maps/place/Weinstube+Zur+Kiste/data=!4m7!3m6!1s0x4799c4b5477afb4f:0xea6bea1959cb0b2c!8m2!3d48.77512!4d9.18304!16s%2Fg%2F1wf37kkd!19sChIJT_t6R7XEmUcRLAvLWRnqa-o?authuser=0&hl=en&rclk=1
Restaurant Délice,4.9,142,Fine dining restaurant,"Hauptstätter Str. 61, 70178 Stuttgart, Germany",Stuttgart,Germany,http://www.restaurant-delice.de/,+49 711 6403222,https://www.google.com/maps/place/Restaurant+D%C3%A9lice/data=!4m7!3m6!1s0x4799db4c43f790b7:0x3aeff97f531ad475!8m2!3d48.7702979!4d9.1762544!16s%2Fg%2F1tdmp0c2!19sChIJt5D3Q0zbmUcRddQaU3_57zo?authuser=0&hl=en&rclk=1
Greek Cuisine,4.7,476,Restaurant,"Eberhardstraße 41-43, Eberhardstraße 43, 70173 Stuttgart, Germany",Stuttgart,Germany,https://greekcuisine-stuttgart.de/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,+49 711 25515420,https://www.google.com/maps/place/Greek+Cuisine/data=!4m7!3m6!1s0x4799dbecd4473287:0xecfae775eda80306!8m2!3d48.7730486!4d9.177907!16s%2Fg%2F11jn2dj07q!19sChIJhzJH1OzbmUcRBgOo7XXn-uw?authuser=0&hl=en&rclk=1
CUBE Restaurant,4.3,"1,564",Restaurant,"Kleiner Schloßplatz 1 KUNSTMUSEUM, 70173 Stuttgart, Germany",Stuttgart,Germany,https://www.cube-restaurant.de/de/cube/,+49 711 93964279,https://www.google.com/maps/place/CUBE+Restaurant/data=!4m7!3m6!1s0x4799db35c19e79cb:0x669c65ceffec77f1!8m2!3d48.7783889!4d9.1775361!16s%2Fg%2F1tfpnnrg!19sChIJy3mewTXbmUcR8Xfs_85lnGY?authuser=0&hl=en&rclk=1
Hupperts Restaurant,4.8,245,Fine dining restaurant,"Gebelsbergstraße 97, 70199 Stuttgart, Germany",Stuttgart,Germany,http://www.hupperts-restaurant.de/,+49 711 6406467,https://www.google.com/maps/place/Hupperts+Restaurant/data=!4m7!3m6!1s0x4799db60812f83dd:0x37c0200c38147459!8m2!3d48.7613743!4d9.1514362!16s%2Fg%2F1jgm4l1sk!19sChIJ3YMvgWDbmUcRWXQUOAwgwDc?authuser=0&hl=en&rclk=1
Christophorus,4.7,572,Restaurant,"Porsche Museum, Porscheplatz 5, 70435 Stuttgart, Germany",Stuttgart,Germany,https://www.porsche.com/germany/aboutporsche/porschemuseum/refreshments/christophorus/,+49 711 91125980,https://www.google.com/maps/place/Christophorus/data=!4m7!3m6!1s0x4799da80f9e76845:0x91dfb94905fa9114!8m2!3d48.834319!4d9.151934!16s%2Fg%2F1hf5dfmhl!19sChIJRWjn-YDamUcRFJH6BUm535E?authuser=0&hl=en&rclk=1
Martha's,4.2,484,Takeout Restaurant,"Königstraße 28, 70173 Stuttgart, Germany",Stuttgart,Germany,http://www.marthas-stuttgart.de/,+49 711 72230555,https://www.google.com/maps/place/Martha%27s/data=!4m7!3m6!1s0x4799db35cc46cd63:0x4596ec8a8b1f83c1!8m2!3d48.7791212!4d9.1781703!16s%2Fg%2F1tgr_xd0!19sChIJY81GzDXbmUcRwYMfi4rslkU?authuser=0&hl=en&rclk=1
Augustenstüble,4.7,215,French restaurant,"Augustenstraße 104, 70197 Stuttgart, Germany",Stuttgart,Germany,http://www.xn--augustenstble-5ob.de/,+49 711 621248,https://www.google.com/maps/place/Augustenst%C3%BCble/data=!4m7!3m6!1s0x4799db4327eeb2e7:0x8d2dc8003e83b5a3!8m2!3d48.7688906!4d9.1575188!16s%2Fg%2F11b73sr67s!19sChIJ57LuJ0PbmUcRo7WDPgDILY0?authuser=0&hl=en&rclk=1
Speisemeisterei,4.7,437,Fine dining restaurant,"Schloss Hohenheim, 1B, 70599 Stuttgart, Germany",Stuttgart,Germany,http://www.speisemeisterei.de/,+49 711 34217979,https://www.google.com/maps/place/Speisemeisterei/data=!4m7!3m6!1s0x4799c25541b6f23b:0xad4b277a9f977921!8m2!3d48.7126919!4d9.213714!16s%2Fg%2F1tdmtl3v!19sChIJO_K2QVXCmUcRIXmXn3onS60?authuser=0&hl=en&rclk=1
Lokal Basta,4.5,190,Restaurant,"Wagnerstraße 39, 70182 Stuttgart, Germany",Stuttgart,Germany,http://www.basta-lokal.de/,+49 711 54015555,https://www.google.com/maps/place/Lokal+Basta/data=!4m7!3m6!1s0x4799c4b4d9ab4af1:0xf85e186642cd3d6c!8m2!3d48.7736012!4d9.1828211!16s%2Fg%2F1tf74h4k!19sChIJ8Uqr2bTEmUcRbD3NQmYYXvg?authuser=0&hl=en&rclk=1
AMADEUS Restaurant & Bar,4.2,"1,892",Restaurant,"Charlottenpl. 17, 70173 Stuttgart, Germany",Stuttgart,Germany,https://www.amadeus-stuttgart.de/,+49 711 292678,https://www.google.com/maps/place/AMADEUS+Restaurant+%26+Bar/data=!4m7!3m6!1s0x4799db4ab2ed0705:0x792fa87131d4292a!8m2!3d48.77576!4d9.182181!16s%2Fg%2F1tj5ppyf!19sChIJBQftskrbmUcRKinUMXGoL3k?authuser=0&hl=en&rclk=1
Al Nada Restaurant مطعم الندى,4.7,667,Arab restaurant,"Marienstraße 34, 70178 Stuttgart, Germany",Stuttgart,Germany,https://speisekarte.codezwerg.de/view/al-nada-restaurant/speisekarte/sgfktnvg,+49 711 50482842,https://www.google.com/maps/place/Al+Nada+Restaurant+%D9%85%D8%B7%D8%B9%D9%85+%D8%A7%D9%84%D9%86%D8%AF%D9%89%E2%80%AD/data=!4m7!3m6!1s0x4799db0f57175a15:0x28e3108d4136e474!8m2!3d48.7726226!4d9.1720762!16s%2Fg%2F11sj76qrmp!19sChIJFVoXVw_bmUcRdOQ2QY0Q4yg?authuser=0&hl=en&rclk=1
Il Pomodoro Wilhelmsplatz S-Mitte,4.3,"1,656",Italian restaurant,"Wilhelmspl. 4, 70182 Stuttgart, Germany",Stuttgart,Germany,http://www.il-pomodoro-stuttgart.de/,+49 711 86025777,https://www.google.com/maps/place/Il+Pomodoro+Wilhelmsplatz+S-Mitte/data=!4m7!3m6!1s0x4799db4c9dba2139:0x455bf171e97ee23e!8m2!3d48.77165!4d9.17882!16s%2Fg%2F1th62bg6!19sChIJOSG6nUzbmUcRPuJ-6XHxW0U?authuser=0&hl=en&rclk=1
Block House,4.3,"3,764",Steak house,"Arnulf-Klett-Platz 3, 70173 Stuttgart, Germany",Stuttgart,Germany,https://www.block-house.de/restaurants/stuttgart/arnulf-klett-platz,+49 711 291770,https://www.google.com/maps/place/Block+House/data=!4m7!3m6!1s0x4799db3376a9e25b:0x3342fbfc76b5c99a!8m2!3d48.7830435!4d9.1802602!16s%2Fg%2F1td5q6_6!19sChIJW-KpdjPbmUcRmsm1dvz7QjM?authuser=0&hl=en&rclk=1
Fässle le restaurant,4.7,413,Restaurant,"Löwenstraße 51, 70597 Stuttgart, Germany",Stuttgart,Germany,http://www.restaurant-faessle.de/,+49 711 760100,https://www.google.com/maps/place/F%C3%A4ssle+le+restaurant/data=!4m7!3m6!1s0x4799dcad42748be9:0x20c941643e965c90!8m2!3d48.7477082!4d9.1711346!16s%2Fg%2F1td70zcd!19sChIJ6Yt0Qq3cmUcRkFyWPmRBySA?authuser=0&hl=en&rclk=1
